file_name,file_path,bpm,key,genres,genre_confidence_scores,sentiment,subject_matter,transcribed_text
210.2.mp3,c:\Python39\audiodetect\novocals\210.2.mp3,123.046875,C# major,"['ambient', 'slow', 'quiet', 'flute', 'soft']","[0.42036983, 0.30995414, 0.15289646, 0.118041016, 0.080242276]",,,
211.1.mp3,c:\Python39\audiodetect\novocals\211.1.mp3,135.99917763157896,G major,"['guitar', 'male vocal', 'vocal', 'male', 'man']","[0.37392455, 0.18559784, 0.18064858, 0.16805318, 0.15507518]",,,
211.2.mp3,c:\Python39\audiodetect\novocals\211.2.mp3,123.046875,D major,"['slow', 'quiet', 'classical', 'ambient', 'strings']","[0.33822748, 0.27288523, 0.22005562, 0.19981371, 0.1542819]",,,
212.1.mp3,c:\Python39\audiodetect\novocals\212.1.mp3,123.046875,D# major,"['classical', 'strings', 'slow', 'violin', 'ambient']","[0.44781113, 0.38266027, 0.35660368, 0.3219825, 0.14350349]",,,
212.2.mp3,c:\Python39\audiodetect\novocals\212.2.mp3,129.19921875,A major,"['classical', 'strings', 'violin', 'slow', 'flute']","[0.5360299, 0.43537784, 0.41871163, 0.29785275, 0.15178472]",,,
22.1.mp3,c:\Python39\audiodetect\novocals\22.1.mp3,123.046875,A major,"['fast', 'indian', 'guitar', 'sitar', 'drums']","[0.46393415, 0.39868674, 0.3658145, 0.27772075, 0.1517102]",,,
22.2.mp3,c:\Python39\audiodetect\novocals\22.2.mp3,112.34714673913044,F major,"['guitar', 'country', 'strings', 'violin', 'fast']","[0.5288392, 0.19138649, 0.17136489, 0.16176257, 0.11827734]",,,
220.1.mp3,c:\Python39\audiodetect\novocals\220.1.mp3,123.046875,A# major,"['classical', 'slow', 'strings', 'violin', 'quiet']","[0.42176658, 0.34308517, 0.32695398, 0.28085983, 0.18956608]",,,
220.2.mp3,c:\Python39\audiodetect\novocals\220.2.mp3,123.046875,D major,"['classical', 'strings', 'slow', 'violin', 'quiet']","[0.435538, 0.34641427, 0.31494936, 0.30107796, 0.2053749]",,,
221.1.mp3,c:\Python39\audiodetect\novocals\221.1.mp3,123.046875,G major,"['classical', 'strings', 'violin', 'slow', 'quiet']","[0.43408296, 0.36598492, 0.317797, 0.30479175, 0.18555737]",,,
221.2.mp3,c:\Python39\audiodetect\novocals\221.2.mp3,92.28515625,C# major,"['guitar', 'female', 'woman', 'vocal', 'female vocal']","[0.4010515, 0.3971324, 0.2999816, 0.259929, 0.21559691]",,,
222.1.mp3,c:\Python39\audiodetect\novocals\222.1.mp3,123.046875,D major,"['slow', 'ambient', 'quiet', 'classical', 'drums']","[0.30815256, 0.23951958, 0.21278644, 0.103798866, 0.091682956]",,,
222.2.mp3,c:\Python39\audiodetect\novocals\222.2.mp3,123.046875,D major,"['classical', 'strings', 'slow', 'violin', 'ambient']","[0.43292493, 0.36874118, 0.33377302, 0.3190524, 0.17010318]",,,
226.1.mp3,c:\Python39\audiodetect\novocals\226.1.mp3,123.046875,D major,"['classical', 'strings', 'slow', 'violin', 'ambient']","[0.3853659, 0.37448975, 0.33342728, 0.32757816, 0.19370924]",,,
226.2.mp3,c:\Python39\audiodetect\novocals\226.2.mp3,107.666015625,E major,"['strings', 'slow', 'classical', 'violin', 'ambient']","[0.18884768, 0.18325709, 0.17398447, 0.15021153, 0.14001577]",,,
227.1.mp3,c:\Python39\audiodetect\novocals\227.1.mp3,143.5546875,C major,"['piano', 'fast', 'guitar', 'violin', 'classical']","[0.2577915, 0.1628343, 0.14863653, 0.11549688, 0.106976174]",,,
227.2.mp3,c:\Python39\audiodetect\novocals\227.2.mp3,135.99917763157896,E major,"['fast', 'guitar', 'techno', 'drums', 'electronic']","[0.381376, 0.19984919, 0.139298, 0.1378125, 0.100573175]",,,
228.1.mp3,c:\Python39\audiodetect\novocals\228.1.mp3,103.359375,E major,"['slow', 'strings', 'ambient', 'violin', 'classical']","[0.32095858, 0.27495816, 0.26567045, 0.22002898, 0.18108581]",,,
228.2.mp3,c:\Python39\audiodetect\novocals\228.2.mp3,129.19921875,D major,"['classical', 'strings', 'slow', 'violin', 'piano']","[0.3158627, 0.2813989, 0.26981196, 0.24419886, 0.15822075]",,,
229.1.mp3,c:\Python39\audiodetect\novocals\229.1.mp3,117.45383522727273,F major,"['techno', 'fast', 'electronic', 'synth', 'dance']","[0.43375522, 0.29377002, 0.29019806, 0.17953517, 0.12344081]",,,
229.2.mp3,c:\Python39\audiodetect\novocals\229.2.mp3,129.19921875,F# major,"['techno', 'beat', 'electronic', 'dance', 'beats']","[0.69035107, 0.48881996, 0.34354654, 0.3197961, 0.236061]",,,
231.1.mp3,c:\Python39\audiodetect\novocals\231.1.mp3,123.046875,C major,"['strings', 'classical', 'slow', 'violin', 'ambient']","[0.42062235, 0.42007664, 0.35754055, 0.35641843, 0.19418807]",,,
231.2.mp3,c:\Python39\audiodetect\novocals\231.2.mp3,135.99917763157896,E major,"['ambient', 'slow', 'quiet', 'strings', 'synth']","[0.2793272, 0.26552853, 0.15716587, 0.103880174, 0.10336258]",,,
232.1.mp3,c:\Python39\audiodetect\novocals\232.1.mp3,112.34714673913044,B major,"['slow', 'ambient', 'strings', 'classical', 'violin']","[0.35156077, 0.31183982, 0.27140492, 0.19080116, 0.17257531]",,,
232.2.mp3,c:\Python39\audiodetect\novocals\232.2.mp3,123.046875,C major,"['violin', 'strings', 'classical', 'drums', 'slow']","[0.3461579, 0.28980172, 0.26962996, 0.101540744, 0.08356254]",,,
243.1.mp3,c:\Python39\audiodetect\novocals\243.1.mp3,123.046875,E major,"['slow', 'ambient', 'quiet', 'classical', 'soft']","[0.3570328, 0.26184365, 0.22244939, 0.21908002, 0.1588779]",,,
243.2.mp3,c:\Python39\audiodetect\novocals\243.2.mp3,143.5546875,D major,"['strings', 'classical', 'slow', 'violin', 'ambient']","[0.26347423, 0.26158446, 0.22100054, 0.20937185, 0.16205317]",,,
244.1.mp3,c:\Python39\audiodetect\novocals\244.1.mp3,107.666015625,C major,"['slow', 'piano', 'classical', 'strings', 'violin']","[0.40842003, 0.40585098, 0.35942784, 0.257986, 0.20332767]",,,
244.2.mp3,c:\Python39\audiodetect\novocals\244.2.mp3,151.99908088235293,F# major,"['piano', 'slow', 'classical', 'quiet', 'soft']","[0.67831904, 0.38055637, 0.35783866, 0.2724725, 0.24535875]",,,
245.1.mp3,c:\Python39\audiodetect\novocals\245.1.mp3,117.45383522727273,G major,"['piano', 'slow', 'guitar', 'classical', 'ambient']","[0.51851374, 0.3842156, 0.27106646, 0.14330155, 0.14153261]",,,
245.2.mp3,c:\Python39\audiodetect\novocals\245.2.mp3,143.5546875,B major,"['piano', 'classical', 'strings', 'slow', 'guitar']","[0.40773404, 0.34916925, 0.18757802, 0.18484937, 0.15134077]",,,
246.1.mp3,c:\Python39\audiodetect\novocals\246.1.mp3,123.046875,B major,"['slow', 'ambient', 'classical', 'strings', 'violin']","[0.41247833, 0.3148363, 0.31041172, 0.263075, 0.18578282]",,,
246.2.mp3,c:\Python39\audiodetect\novocals\246.2.mp3,123.046875,D major,"['classical', 'strings', 'slow', 'violin', 'ambient']","[0.35396585, 0.34286058, 0.32906035, 0.28549224, 0.16842623]",,,
247.1.mp3,c:\Python39\audiodetect\novocals\247.1.mp3,123.046875,B major,"['violin', 'classical', 'strings', 'slow', 'female']","[0.428658, 0.41335025, 0.36124116, 0.23891144, 0.16471887]",,,
247.2.mp3,c:\Python39\audiodetect\novocals\247.2.mp3,123.046875,C# major,"['strings', 'slow', 'violin', 'classical', 'ambient']","[0.42363822, 0.39352453, 0.36325485, 0.31780648, 0.30873692]",,,
248.1.mp3,c:\Python39\audiodetect\novocals\248.1.mp3,143.5546875,A major,"['piano', 'classical', 'solo', 'slow', 'quiet']","[0.80214196, 0.52546525, 0.26665866, 0.25595173, 0.18600336]",,,
248.2.mp3,c:\Python39\audiodetect\novocals\248.2.mp3,161.4990234375,D major,"['piano', 'solo', 'classical', 'slow', 'fast']","[0.89568347, 0.35464483, 0.34228083, 0.19878252, 0.085207894]",,,
249.1.mp3,c:\Python39\audiodetect\novocals\249.1.mp3,172.265625,A major,"['piano', 'slow', 'quiet', 'guitar', 'soft']","[0.47121376, 0.4554882, 0.32356468, 0.3086517, 0.24841923]",,,
249.2.mp3,c:\Python39\audiodetect\novocals\249.2.mp3,123.046875,G# major,"['piano', 'slow', 'guitar', 'classical', 'solo']","[0.7326036, 0.39223406, 0.2403712, 0.21078795, 0.16568203]",,,
250.1.mp3,c:\Python39\audiodetect\novocals\250.1.mp3,123.046875,F major,"['slow', 'ambient', 'strings', 'classical', 'violin']","[0.32841212, 0.28517127, 0.24586298, 0.2008841, 0.18508531]",,,
250.2.mp3,c:\Python39\audiodetect\novocals\250.2.mp3,129.19921875,D# major,"['piano', 'slow', 'guitar', 'classical', 'solo']","[0.6311508, 0.29367948, 0.22337854, 0.20484044, 0.13487652]",,,
251.1.mp3,c:\Python39\audiodetect\novocals\251.1.mp3,143.5546875,B major,"['classical', 'strings', 'slow', 'violin', 'ambient']","[0.32636356, 0.2849001, 0.22891735, 0.22560616, 0.1406603]",,,
251.2.mp3,c:\Python39\audiodetect\novocals\251.2.mp3,123.046875,C major,"['slow', 'ambient', 'classical', 'strings', 'quiet']","[0.36817777, 0.27791473, 0.2400118, 0.23937267, 0.19241524]",,,
253.1.mp3,c:\Python39\audiodetect\novocals\253.1.mp3,112.34714673913044,C major,"['techno', 'fast', 'electronic', 'synth', 'dance']","[0.5651296, 0.3710925, 0.32893056, 0.20375669, 0.15861474]",,,
253.2.mp3,c:\Python39\audiodetect\novocals\253.2.mp3,123.046875,D major,"['strings', 'slow', 'ambient', 'violin', 'classical']","[0.30509606, 0.30494103, 0.2434587, 0.22876099, 0.2125998]",,,
254.1.mp3,c:\Python39\audiodetect\novocals\254.1.mp3,103.359375,G major,"['slow', 'classical', 'quiet', 'strings', 'ambient']","[0.34171975, 0.28345072, 0.27379343, 0.21923596, 0.1927452]",,,
254.2.mp3,c:\Python39\audiodetect\novocals\254.2.mp3,89.10290948275862,F major,"['drums', 'beat', 'loud', 'slow', 'strings']","[0.28428566, 0.124648996, 0.114492394, 0.114395775, 0.094613954]",,,
255.1.mp3,c:\Python39\audiodetect\novocals\255.1.mp3,117.45383522727273,C major,"['violin', 'classical', 'strings', 'cello', 'slow']","[0.48255542, 0.45098868, 0.44968942, 0.26896846, 0.2663277]",,,
255.2.mp3,c:\Python39\audiodetect\novocals\255.2.mp3,161.4990234375,G major,"['guitar', 'slow', 'classical', 'quiet', 'strings']","[0.60360605, 0.36884677, 0.17914103, 0.1435722, 0.13972141]",,,
26.1.mp3,c:\Python39\audiodetect\novocals\26.1.mp3,99.38401442307692,D major,"['classical', 'violin', 'strings', 'classic', 'slow']","[0.5694432, 0.4511174, 0.43197975, 0.12089055, 0.10413293]",,,
26.2.mp3,c:\Python39\audiodetect\novocals\26.2.mp3,112.34714673913044,D major,"['piano', 'classical', 'slow', 'quiet', 'soft']","[0.7785018, 0.39714214, 0.39289558, 0.37259665, 0.30301496]",,,
267.1.mp3,c:\Python39\audiodetect\novocals\267.1.mp3,123.046875,A major,"['piano', 'slow', 'guitar', 'ambient', 'classical']","[0.5289987, 0.2956883, 0.17388164, 0.16424187, 0.15287127]",,,
267.2.mp3,c:\Python39\audiodetect\novocals\267.2.mp3,123.046875,A major,"['slow', 'ambient', 'classical', 'choir', 'strings']","[0.3084503, 0.23664308, 0.14236464, 0.11793602, 0.10809156]",,,
268.1.mp3,c:\Python39\audiodetect\novocals\268.1.mp3,117.45383522727273,C# major,"['slow', 'classical', 'strings', 'ambient', 'violin']","[0.37071434, 0.3083212, 0.2688455, 0.259875, 0.20035663]",,,
268.2.mp3,c:\Python39\audiodetect\novocals\268.2.mp3,123.046875,C major,"['piano', 'slow', 'quiet', 'classical', 'soft']","[0.41725105, 0.38637513, 0.37232408, 0.32726547, 0.24678783]",,,
269.1.mp3,c:\Python39\audiodetect\novocals\269.1.mp3,95.703125,F major,"['classical', 'violin', 'strings', 'piano', 'fast']","[0.48183262, 0.33516687, 0.32521123, 0.24756221, 0.09963104]",,,
269.2.mp3,c:\Python39\audiodetect\novocals\269.2.mp3,107.666015625,D major,"['piano', 'slow', 'ambient', 'guitar', 'classical']","[0.44094065, 0.34577653, 0.19523978, 0.1902861, 0.13580944]",,,
27.1.mp3,c:\Python39\audiodetect\novocals\27.1.mp3,117.45383522727273,A major,"['strings', 'violin', 'slow', 'classical', 'ambient']","[0.39151254, 0.33172882, 0.3024359, 0.29139847, 0.24786122]",,,
27.2.mp3,c:\Python39\audiodetect\novocals\27.2.mp3,129.19921875,A# major,"['strings', 'classical', 'violin', 'slow', 'ambient']","[0.35795122, 0.33178183, 0.3198176, 0.31198865, 0.17353271]",,,
270.1.mp3,c:\Python39\audiodetect\novocals\270.1.mp3,103.359375,E major,"['guitar', 'slow', 'piano', 'quiet', 'soft']","[0.4343256, 0.39943683, 0.27027884, 0.21964106, 0.1849567]",,,
270.2.mp3,c:\Python39\audiodetect\novocals\270.2.mp3,135.99917763157896,A major,"['piano', 'slow', 'classical', 'quiet', 'soft']","[0.7579506, 0.43529192, 0.36198094, 0.31108615, 0.2591078]",,,
271.1.mp3,c:\Python39\audiodetect\novocals\271.1.mp3,123.046875,A# major,"['slow', 'classical', 'strings', 'quiet', 'flute']","[0.4174454, 0.3620839, 0.27247947, 0.24574393, 0.24481592]",,,
271.2.mp3,c:\Python39\audiodetect\novocals\271.2.mp3,117.45383522727273,C major,"['slow', 'ambient', 'quiet', 'strings', 'classical']","[0.35495865, 0.23941743, 0.22494434, 0.20850144, 0.20835657]",,,
272.1.mp3,c:\Python39\audiodetect\novocals\272.1.mp3,103.359375,A major,"['piano', 'slow', 'solo', 'classical', 'soft']","[0.8533242, 0.305588, 0.26506972, 0.22650014, 0.10089531]",,,
272.2.mp3,c:\Python39\audiodetect\novocals\272.2.mp3,123.046875,B major,"['slow', 'quiet', 'ambient', 'soft', 'guitar']","[0.4146002, 0.3237818, 0.26906702, 0.16591379, 0.12503724]",,,
273.1.mp3,c:\Python39\audiodetect\novocals\273.1.mp3,172.265625,G major,"['piano', 'slow', 'classical', 'solo', 'soft']","[0.8568969, 0.40614972, 0.38375744, 0.27130356, 0.21134654]",,,
273.2.mp3,c:\Python39\audiodetect\novocals\273.2.mp3,129.19921875,G# major,"['techno', 'fast', 'dance', 'electronic', 'synth']","[0.60680145, 0.5857171, 0.30195674, 0.2638986, 0.11286191]",,,
274.1.mp3,c:\Python39\audiodetect\novocals\274.1.mp3,143.5546875,G# major,"['techno', 'electronic', 'ambient', 'synth', 'slow']","[0.27417275, 0.24242574, 0.22728802, 0.18924713, 0.13326287]",,,
274.2.mp3,c:\Python39\audiodetect\novocals\274.2.mp3,161.4990234375,A major,"['classical', 'violin', 'strings', 'flute', 'piano']","[0.72676295, 0.43260005, 0.4079337, 0.22471651, 0.1936493]",,,
275.1.mp3,c:\Python39\audiodetect\novocals\275.1.mp3,123.046875,C# major,"['classical', 'strings', 'slow', 'violin', 'ambient']","[0.28305957, 0.26851156, 0.26279494, 0.21495861, 0.20260002]",,,
275.2.mp3,c:\Python39\audiodetect\novocals\275.2.mp3,117.45383522727273,C major,"['slow', 'strings', 'classical', 'ambient', 'violin']","[0.30392686, 0.2675884, 0.23976098, 0.23521978, 0.19904424]",,,
28.2.mp3,c:\Python39\audiodetect\novocals\28.2.mp3,117.45383522727273,D major,"['techno', 'fast', 'electronic', 'synth', 'drums']","[0.2837765, 0.2249917, 0.20705481, 0.1846813, 0.16941534]",,,
287.1.mp3,c:\Python39\audiodetect\novocals\287.1.mp3,123.046875,D major,"['slow', 'classical', 'strings', 'ambient', 'violin']","[0.3799819, 0.2847153, 0.25319564, 0.22129573, 0.20221506]",,,
287.2.mp3,c:\Python39\audiodetect\novocals\287.2.mp3,123.046875,C major,"['strings', 'classical', 'violin', 'slow', 'ambient']","[0.34110397, 0.3199874, 0.29637966, 0.2607327, 0.17700978]",,,
288.1.mp3,c:\Python39\audiodetect\novocals\288.1.mp3,123.046875,D major,"['classical', 'violin', 'strings', 'harpsichord', 'classic']","[0.64969844, 0.60102177, 0.4746674, 0.1477768, 0.1255258]",,,
288.2.mp3,c:\Python39\audiodetect\novocals\288.2.mp3,129.19921875,G major,"['classical', 'violin', 'strings', 'opera', 'slow']","[0.4976553, 0.4641823, 0.36078817, 0.24623413, 0.23493089]",,,
289.1.mp3,c:\Python39\audiodetect\novocals\289.1.mp3,112.34714673913044,G major,"['classical', 'violin', 'strings', 'classic', 'slow']","[0.6558915, 0.5995846, 0.47258604, 0.14520958, 0.116874605]",,,
289.2.mp3,c:\Python39\audiodetect\novocals\289.2.mp3,151.99908088235293,A major,"['violin', 'classical', 'strings', 'fast', 'classic']","[0.7142811, 0.5491871, 0.5291291, 0.16292027, 0.08908683]",,,
29.2.mp3,c:\Python39\audiodetect\novocals\29.2.mp3,117.45383522727273,B major,"['slow', 'ambient', 'strings', 'classical', 'violin']","[0.43307093, 0.41940552, 0.2295229, 0.16818668, 0.15771738]",,,
290.1.mp3,c:\Python39\audiodetect\novocals\290.1.mp3,117.45383522727273,A major,"['female', 'opera', 'slow', 'classical', 'woman']","[0.31186602, 0.27805728, 0.2770941, 0.26945803, 0.23030254]",,,
290.2.mp3,c:\Python39\audiodetect\novocals\290.2.mp3,135.99917763157896,A# major,"['slow', 'guitar', 'piano', 'quiet', 'soft']","[0.49991834, 0.43845478, 0.27003556, 0.1988038, 0.19545706]",,,
291.1.mp3,c:\Python39\audiodetect\novocals\291.1.mp3,92.28515625,A# major,"['piano', 'classical', 'slow', 'solo', 'quiet']","[0.8839567, 0.44233483, 0.36848405, 0.32907152, 0.26354066]",,,
291.2.mp3,c:\Python39\audiodetect\novocals\291.2.mp3,135.99917763157896,G major,"['opera', 'female', 'woman', 'classical', 'guitar']","[0.47912216, 0.38349622, 0.28846768, 0.2504121, 0.23051508]",,,
292.1.mp3,c:\Python39\audiodetect\novocals\292.1.mp3,112.34714673913044,A major,"['slow', 'guitar', 'piano', 'classical', 'strings']","[0.45186117, 0.39444086, 0.37277448, 0.24682504, 0.20928763]",,,
292.2.mp3,c:\Python39\audiodetect\novocals\292.2.mp3,129.19921875,E major,"['piano', 'slow', 'classical', 'ambient', 'strings']","[0.4805241, 0.41406915, 0.22154999, 0.15037227, 0.14398584]",,,
293.1.mp3,c:\Python39\audiodetect\novocals\293.1.mp3,95.703125,C# major,"['piano', 'slow', 'classical', 'guitar', 'solo']","[0.66101485, 0.3001017, 0.22558026, 0.18047786, 0.16652669]",,,
293.2.mp3,c:\Python39\audiodetect\novocals\293.2.mp3,123.046875,A major,"['classical', 'slow', 'piano', 'flute', 'quiet']","[0.42051935, 0.35724103, 0.3151654, 0.27078754, 0.18180434]",,,
3.2.mp3,c:\Python39\audiodetect\novocals\3.2.mp3,143.5546875,E major,"['slow', 'classical', 'strings', 'violin', 'ambient']","[0.3296632, 0.21343364, 0.20958742, 0.17187598, 0.17092487]",,,
30.1.mp3,c:\Python39\audiodetect\novocals\30.1.mp3,123.046875,A# major,"['flute', 'classical', 'slow', 'quiet', 'fast']","[0.90977675, 0.40486243, 0.1213853, 0.058717556, 0.05796663]",,,
30.2.mp3,c:\Python39\audiodetect\novocals\30.2.mp3,95.703125,G major,"['classical', 'violin', 'strings', 'fast', 'classic']","[0.5785118, 0.49314046, 0.41893226, 0.19400273, 0.124225914]",,,
300.1.mp3,c:\Python39\audiodetect\novocals\300.1.mp3,99.38401442307692,C major,"['strings', 'slow', 'classical', 'violin', 'ambient']","[0.3007994, 0.2692088, 0.24739596, 0.24410276, 0.22637345]",,,
300.2.mp3,c:\Python39\audiodetect\novocals\300.2.mp3,123.046875,G major,"['slow', 'drums', 'ambient', 'strings', 'violin']","[0.26625353, 0.2584192, 0.21116896, 0.16123657, 0.13299584]",,,
301.1.mp3,c:\Python39\audiodetect\novocals\301.1.mp3,151.99908088235293,A major,"['piano', 'slow', 'guitar', 'classical', 'soft']","[0.48622176, 0.38968378, 0.27047655, 0.17100689, 0.123798825]",,,
302.1.mp3,c:\Python39\audiodetect\novocals\302.1.mp3,107.666015625,A# major,"['classical', 'strings', 'violin', 'slow', 'ambient']","[0.4167755, 0.39103416, 0.29715395, 0.22930981, 0.16746125]",,,
302.2.mp3,c:\Python39\audiodetect\novocals\302.2.mp3,129.19921875,A major,"['classical', 'strings', 'violin', 'slow', 'quiet']","[0.5016695, 0.42786872, 0.3817211, 0.31055832, 0.13236497]",,,
303.1.mp3,c:\Python39\audiodetect\novocals\303.1.mp3,123.046875,C major,"['slow', 'ambient', 'strings', 'synth', 'classical']","[0.26084682, 0.2446454, 0.20930657, 0.1947159, 0.12877667]",,,
303.2.mp3,c:\Python39\audiodetect\novocals\303.2.mp3,99.38401442307692,G# major,"['guitar', 'fast', 'indian', 'sitar', 'strings']","[0.640071, 0.13268504, 0.122485645, 0.12117172, 0.07970243]",,,
304.1.mp3,c:\Python39\audiodetect\novocals\304.1.mp3,129.19921875,D major,"['strings', 'classical', 'slow', 'violin', 'ambient']","[0.26749644, 0.25636405, 0.2514972, 0.18688902, 0.18045393]",,,
304.2.mp3,c:\Python39\audiodetect\novocals\304.2.mp3,107.666015625,A# major,"['rock', 'guitar', 'drums', 'fast', 'loud']","[0.5412509, 0.29004937, 0.26642257, 0.2043443, 0.18260172]",,,
305.1.mp3,c:\Python39\audiodetect\novocals\305.1.mp3,123.046875,C major,"['ambient', 'techno', 'drums', 'electronic', 'synth']","[0.24460837, 0.23829846, 0.22662473, 0.22115843, 0.21162586]",,,
305.2.mp3,c:\Python39\audiodetect\novocals\305.2.mp3,151.99908088235293,D major,"['drums', 'electronic', 'techno', 'synth', 'ambient']","[0.2528813, 0.15176329, 0.15172558, 0.14470734, 0.13939151]",,,
309.1.mp3,c:\Python39\audiodetect\novocals\309.1.mp3,123.046875,C major,"['fast', 'rock', 'guitar', 'pop', 'drums']","[0.19340307, 0.16930944, 0.13622667, 0.13222294, 0.12324719]",,,
309.2.mp3,c:\Python39\audiodetect\novocals\309.2.mp3,123.046875,C major,"['fast', 'rock', 'guitar', 'pop', 'drums']","[0.19340307, 0.16930944, 0.13622667, 0.13222294, 0.12324719]",,,
31.1.mp3,c:\Python39\audiodetect\novocals\31.1.mp3,129.19921875,E major,"['piano', 'quiet', 'guitar', 'classical', 'slow']","[0.5689132, 0.44285223, 0.37030417, 0.36310306, 0.360252]",,,
31.2.mp3,c:\Python39\audiodetect\novocals\31.2.mp3,123.046875,D major,"['slow', 'strings', 'violin', 'classical', 'ambient']","[0.43894032, 0.4298806, 0.40978014, 0.3878481, 0.19564416]",,,
310.1.mp3,c:\Python39\audiodetect\novocals\310.1.mp3,123.046875,C major,"['classical', 'slow', 'quiet', 'strings', 'violin']","[0.42736116, 0.35988042, 0.31046855, 0.28054604, 0.2475219]",,,
310.2.mp3,c:\Python39\audiodetect\novocals\310.2.mp3,123.046875,A# major,"['techno', 'drums', 'fast', 'beat', 'electronic']","[0.46467653, 0.357769, 0.33890888, 0.23603815, 0.22280261]",,,
311.1.mp3,c:\Python39\audiodetect\novocals\311.1.mp3,161.4990234375,E major,"['strings', 'classical', 'violin', 'slow', 'ambient']","[0.2657542, 0.26019195, 0.20222016, 0.17732802, 0.14661361]",,,
311.2.mp3,c:\Python39\audiodetect\novocals\311.2.mp3,112.34714673913044,D major,"['classical', 'strings', 'violin', 'slow', 'loud']","[0.27695498, 0.23552446, 0.21096449, 0.15469569, 0.08631243]",,,
312.1.mp3,c:\Python39\audiodetect\novocals\312.1.mp3,135.99917763157896,E major,"['classical', 'strings', 'violin', 'classic', 'slow']","[0.56943804, 0.4366256, 0.40177473, 0.12009498, 0.09985295]",,,
312.2.mp3,c:\Python39\audiodetect\novocals\312.2.mp3,151.99908088235293,E major,"['drums', 'beat', 'slow', 'ambient', 'techno']","[0.519298, 0.2822415, 0.19102567, 0.1876142, 0.118756846]",,,
313.1.mp3,c:\Python39\audiodetect\novocals\313.1.mp3,151.99908088235293,C# major,"['guitar', 'slow', 'strings', 'classical', 'solo']","[0.79211, 0.23291633, 0.16698718, 0.097368695, 0.090779394]",,,
313.2.mp3,c:\Python39\audiodetect\novocals\313.2.mp3,143.5546875,G# major,"['guitar', 'slow', 'strings', 'solo', 'country']","[0.85922927, 0.21408331, 0.14394125, 0.10042529, 0.099386424]",,,
314.1.mp3,c:\Python39\audiodetect\novocals\314.1.mp3,73.828125,E major,"['guitar', 'slow', 'piano', 'classical', 'quiet']","[0.4684407, 0.4624094, 0.35769624, 0.20017746, 0.1497445]",,,
314.2.mp3,c:\Python39\audiodetect\novocals\314.2.mp3,117.45383522727273,F# major,"['guitar', 'fast', 'indian', 'sitar', 'piano']","[0.40563414, 0.34214953, 0.17502137, 0.14799233, 0.13938104]",,,
315.1.mp3,c:\Python39\audiodetect\novocals\315.1.mp3,135.99917763157896,C# major,"['slow', 'classical', 'violin', 'strings', 'piano']","[0.2761892, 0.24765025, 0.1802325, 0.16689599, 0.15578002]",,,
315.2.mp3,c:\Python39\audiodetect\novocals\315.2.mp3,172.265625,G# major,"['piano', 'classical', 'solo', 'fast', 'slow']","[0.73690164, 0.2082902, 0.1540818, 0.11116609, 0.053609606]",,,
316.1.mp3,c:\Python39\audiodetect\novocals\316.1.mp3,103.359375,D major,"['piano', 'slow', 'ambient', 'synth', 'electronic']","[0.2873494, 0.23753498, 0.23009863, 0.12235415, 0.10574525]",,,
316.2.mp3,c:\Python39\audiodetect\novocals\316.2.mp3,129.19921875,F major,"['slow', 'ambient', 'strings', 'classical', 'violin']","[0.2455044, 0.20919009, 0.20381437, 0.15387899, 0.12444235]",,,
317.1.mp3,c:\Python39\audiodetect\novocals\317.1.mp3,117.45383522727273,E major,"['piano', 'classical', 'solo', 'slow', 'fast']","[0.9480448, 0.53161705, 0.33592042, 0.1596083, 0.14334756]",,,
317.2.mp3,c:\Python39\audiodetect\novocals\317.2.mp3,161.4990234375,G major,"['piano', 'classical', 'solo', 'fast', 'slow']","[0.9241991, 0.5823347, 0.32136708, 0.23036699, 0.116416335]",,,
318.1.mp3,c:\Python39\audiodetect\novocals\318.1.mp3,99.38401442307692,C major,"['drums', 'ambient', 'slow', 'beat', 'electronic']","[0.39030913, 0.2540737, 0.14544635, 0.14278938, 0.10600885]",,,
318.2.mp3,c:\Python39\audiodetect\novocals\318.2.mp3,129.19921875,G# major,"['classical', 'strings', 'violin', 'slow', 'ambient']","[0.32374188, 0.26601133, 0.22783783, 0.19906443, 0.13094515]",,,
319.1.mp3,c:\Python39\audiodetect\novocals\319.1.mp3,143.5546875,D major,"['ambient', 'slow', 'quiet', 'drums', 'electronic']","[0.35139588, 0.22818251, 0.18563806, 0.15186858, 0.08380289]",,,
319.2.mp3,c:\Python39\audiodetect\novocals\319.2.mp3,112.34714673913044,C major,"['fast', 'loud', 'techno', 'electronic', 'synth']","[0.15118966, 0.14113155, 0.14053763, 0.11940943, 0.117676966]",,,
32.1.mp3,c:\Python39\audiodetect\novocals\32.1.mp3,117.45383522727273,D major,"['strings', 'classical', 'violin', 'slow', 'ambient']","[0.4535388, 0.4001006, 0.38527986, 0.3220823, 0.24242972]",,,
32.2.mp3,c:\Python39\audiodetect\novocals\32.2.mp3,123.046875,D major,"['slow', 'strings', 'classical', 'violin', 'ambient']","[0.40695125, 0.33571088, 0.30794355, 0.29335105, 0.25273448]",,,
320.1.mp3,c:\Python39\audiodetect\novocals\320.1.mp3,123.046875,C# major,"['classical', 'strings', 'slow', 'violin', 'quiet']","[0.4503042, 0.35209748, 0.31075606, 0.29794067, 0.2222666]",,,
